full_name,html_url,stars,forks,created_at,pushed_at,license,pkgName,version,source,files.libIndex,files.libClient,files.cordisPatch,files.readme,files.readmeZh,eval.hasClientExport,eval.mainIsLib,eval.dshPlatform,metrics.active30,metrics.ageGate1,metrics.hasZhDocs,npm.published,npm.latest,topics,description
banttethai-ops/dsh-right-editor,https://github.com/banttethai-ops/dsh-right-editor,1,0,2026-08-21T16:39:23Z,2026-08-22T09:34:24Z,,dsh-right-editor,0.1.0,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,false,,deepseek-harness|docx|dsh|dsh-plugin|office-editor|pdf-editor|right-sidebar|text-editor,"Right-docked file panel for DSH Web: browse any directory and view/edit text, images, Office (docx/xlsx/pptx) and PDF documents. Uses local Python for parsing."
sumarilkkxx/dsh-atlas,https://github.com/sumarilkkxx/dsh-atlas,1,0,2026-08-21T16:05:30Z,2026-08-25T10:31:05Z,,dsh-atlas,0.1.0,topic:dsh-plugin,false,false,true,true,true,false,false,web,true,true,true,true,0.1.0,dsh-plugin|dsh-plugin-market|dsh-plugins,Visual conversation canvas for DeepSeek Harness.
oneinitAI/dsh-thunderforge,https://github.com/oneinitAI/dsh-thunderforge,2,0,2026-08-22T08:28:40Z,2026-08-25T11:15:42Z,,dsh-thunderforge,0.2.1,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,true,true,0.2.1,agent-harness|deepseek|deepseek-harness|developer-tools|dsh|dsh-plugin,⚡ ThunderForge · 宇宙无敌雷霆霹雳炫光 — 励志做 0 元以内最 nb 的 DSH 插件（产品目标）：一站式 DSH 插件开发套件
xiaxi626/dsh-skills-nexus,https://github.com/xiaxi626/dsh-skills-nexus,1,0,2026-08-22T09:00:50Z,2026-09-10T15:24:11Z,,dsh-skills-nexus,0.2.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,false,,deepseek-harness|dsh|dsh-plugin|import|plugin,"Universal DSH skill adapter. Install once, then register any GitHub repo containing a SKILL.md as a DSH skill — one command per repo. No Cordis plugin code or package.json needed in the skill repo."
yushuosun/dsh-cost-governor,https://github.com/yushuosun/dsh-cost-governor,0,0,2026-08-22T00:59:39Z,2026-08-22T01:53:53Z,,dsh-cost-governor,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,true,,true,true,false,false,,budget|cost|deepseek-harness|dsh|dsh-plugin|token,"Cost governance & budget enforcement for DeepSeek Harness: per-model token-cost accounting, multi-provider pricing, budget warn thresholds, and a usage dashboard."
uckkk/dsh-libya,https://github.com/uckkk/dsh-libya,1,0,2026-08-21T12:55:25Z,2026-08-21T12:55:31Z,,dsh-libya,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,利比亚国家
leonardoxr/dsh-companion,https://github.com/leonardoxr/dsh-companion,1,0,2026-08-22T03:06:48Z,2026-09-05T17:03:07Z,,dsh-companion,0.4.6,topic:dsh-plugin,false,false,true,true,false,true,false,web,true,true,false,true,0.1.1,cordis|deepseek-harness|dsh|dsh-plugin|native-client|plugin|typescript,Read-only workspace and session JSON API plugin for DeepSeek Harness native clients.
uckkk/dsh-future-metaverse,https://github.com/uckkk/dsh-future-metaverse,0,0,2026-08-21T11:55:29Z,2026-08-21T12:11:34Z,,dsh-future-metaverse,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,元宇宙
uckkk/dsh-interview-prep,https://github.com/uckkk/dsh-interview-prep,0,0,2026-08-21T12:51:06Z,2026-08-21T12:51:13Z,,dsh-interview-prep,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,面试准备
AGSQ11/dsh-subagent-model-visibility,https://github.com/AGSQ11/dsh-subagent-model-visibility,0,0,2026-08-21T15:52:52Z,2026-08-21T19:45:54Z,,dsh-subagent-model-visibility,0.1.3,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,false,,dsh|dsh-plugin|dsh-plugin-market|dsh-plugins,A small DeepSeek Harness plugin that shows the actual provider/model used by a subagent directly inside the existing native subagent tool-call row.
L3n3L/dsh-disk-cleaner,https://github.com/L3n3L/dsh-disk-cleaner,0,0,2026-08-22T11:44:17Z,2026-08-22T11:45:44Z,,dsh-disk-cleaner,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,false,,cleanup|disk-cleaner|dsh-plugin|storage|windows,Windows disk space analysis and safe cleanup plugin for DeepSeek Harness
LeonSone/dsh-trash,https://github.com/LeonSone/dsh-trash,0,0,2026-08-22T08:41:31Z,2026-08-22T08:47:36Z,,dsh-trash,0.1.0,topic:dsh-plugin,true,false,true,true,true,false,true,,true,true,true,false,,ai-agents|cordis|deepseek-harness|delete-protection|dsh|dsh-plugin|plugin|recycle-bin|safety|trash,A DeepSeek Harness (DSH) plugin: every delete operation goes through a recoverable trash store — accidental deletes are one restore away.
may3rr/dsh-tool-result-guard,https://github.com/may3rr/dsh-tool-result-guard,0,0,2026-08-22T11:45:09Z,2026-08-22T13:19:23Z,,dsh-tool-result-guard,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,true,0.1.0,cordis|deepseek-harness|dsh-plugin|llm-context,
uckkk/dsh-l2gal,https://github.com/uckkk/dsh-l2gal,0,0,2026-08-21T13:12:47Z,2026-08-21T13:12:54Z,,dsh-l2gal,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,升转加仑
yummy4727/dsh-context-branch,https://github.com/yummy4727/dsh-context-branch,0,0,2026-08-21T16:50:19Z,2026-08-21T16:56:32Z,,dsh-context-branch,0.3.0,topic:dsh-plugin,false,false,true,true,false,false,true,web,true,true,false,false,,dsh-plugin,Context-branching conversation tree plugin for DeepSeek Harness. Avoid cold-start waste and show full tool/reasoning steps.
lzyuan549/dsh-plugin-auth,https://github.com/lzyuan549/dsh-plugin-auth,0,0,2026-08-22T08:12:21Z,2026-08-22T08:12:26Z,,dsh-plugin-auth,0.1.3,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,true,0.1.3,dsh-plugin,Username/password authentication gate for the DeepSeek Harness Web UI
uckkk/dsh-future-solid-state-battery,https://github.com/uckkk/dsh-future-solid-state-battery,0,0,2026-08-21T12:47:19Z,2026-08-21T12:47:26Z,,dsh-future-solid-state-battery,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,固态电池
uckkk/dsh-license-period,https://github.com/uckkk/dsh-license-period,0,0,2026-08-21T12:59:36Z,2026-08-21T12:59:43Z,,dsh-license-period,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,驾驶证换证
uckkk/dsh-peru,https://github.com/uckkk/dsh-peru,0,0,2026-08-21T12:53:30Z,2026-08-21T12:53:38Z,,dsh-peru,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,秘鲁国家
uckkk/dsh-hafnium,https://github.com/uckkk/dsh-hafnium,0,0,2026-08-21T11:46:44Z,2026-08-21T11:47:01Z,,dsh-hafnium,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,铪元素
uckkk/dsh-iodine,https://github.com/uckkk/dsh-iodine,0,0,2026-08-21T12:55:17Z,2026-08-21T12:55:24Z,,dsh-iodine,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,碘元素
uckkk/dsh-future-synthetic-food,https://github.com/uckkk/dsh-future-synthetic-food,0,0,2026-08-21T12:58:04Z,2026-08-21T12:58:11Z,,dsh-future-synthetic-food,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,合成食品
mario03690/dsh-writer,https://github.com/mario03690/dsh-writer,0,0,2026-08-22T03:23:47Z,2026-08-22T03:54:21Z,,dsh-netcafe-writer,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,true,0.1.0,cordis|deepseek-harness|dsh|dsh-plugin|mcp,"Long-form drafts with the structure already decided. Blog posts, press releases, product and jo"
leonardoxr/dsh-workspace-git,https://github.com/leonardoxr/dsh-workspace-git,0,0,2026-08-22T07:26:31Z,2026-08-24T19:03:16Z,,dsh-workspace-git,0.1.1,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,false,false,,cordis|deepseek-harness|dsh|dsh-plugin|dsh-web|dsh-web-ui,DeepSeek Harness plugin for cloning Git repositories as workspaces
uckkk/dsh-human-food,https://github.com/uckkk/dsh-human-food,0,0,2026-08-21T11:21:55Z,2026-08-21T11:22:03Z,,dsh-human-food,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,人类食物喂食
uckkk/dsh-loan-prepay,https://github.com/uckkk/dsh-loan-prepay,0,0,2026-08-21T13:24:34Z,2026-08-21T13:24:43Z,,dsh-loan-prepay,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,提前还贷计算器
BakaCirno233/dsh-tts-player,https://github.com/BakaCirno233/dsh-tts-player,0,0,2026-08-22T11:24:26Z,2026-08-22T11:59:49Z,,dsh-tts-player,1.0.0,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,true,false,,dsh-plugin,
Nay-1/dsh-skill-manage,https://github.com/Nay-1/dsh-skill-manage,0,0,2026-08-22T08:55:45Z,2026-08-26T15:22:20Z,,'@nay-1/dsh-skill-manage,0.1.2,topic:dsh-plugin,false,false,true,true,false,false,true,web,true,true,true,true,0.1.2,dsh-plugin,DeepSeek Harness 技能管理设置页插件：图形化管理用户级/项目级技能的安装、卸载与调用启停
uckkk/dsh-inhg2hpa,https://github.com/uckkk/dsh-inhg2hpa,0,0,2026-08-21T11:41:03Z,2026-08-21T11:44:40Z,,dsh-inhg2hpa,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,英寸汞柱转百帕
uckkk/dsh-gadolinium,https://github.com/uckkk/dsh-gadolinium,0,0,2026-08-21T13:06:27Z,2026-08-21T13:06:34Z,,dsh-gadolinium,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,钆元素
uckkk/dsh-future-robot-pet,https://github.com/uckkk/dsh-future-robot-pet,0,0,2026-08-21T12:45:09Z,2026-08-21T12:45:16Z,,dsh-future-robot-pet,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,机器宠物
uckkk/dsh-future-space-colonization,https://github.com/uckkk/dsh-future-space-colonization,0,0,2026-08-21T12:49:28Z,2026-08-21T12:49:36Z,,dsh-future-space-colonization,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,太空殖民
squirrelbullet/dsh-client-ui-vibecontroller,https://github.com/squirrelbullet/dsh-client-ui-vibecontroller,0,0,2026-08-21T12:59:03Z,2026-08-22T06:52:25Z,,dsh-client-ui-vibecontroller,0.1.0,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,false,,deepseek-harness|dsh-plugin|dualsense-controller|gamepad|vibe-coding,Floating controller overlay for DeepSeek Harness with voice input and game-like button layout.
TheHeartFickle/dsh-conversation-folding,https://github.com/TheHeartFickle/dsh-conversation-folding,0,0,2026-08-21T14:04:16Z,2026-09-10T08:29:24Z,,'@the-heart-fickle/dsh-conversation-folding,0.1.0,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,false,,deepseek-harness|dsh|dsh-plugin|dsh-plugins,DSH 对话流渲染增强插件 —— 折叠过程，保留正文，长对话更清爽。
uckkk/dsh-hair-care,https://github.com/uckkk/dsh-hair-care,0,0,2026-08-21T11:49:09Z,2026-08-21T12:11:29Z,,dsh-hair-care,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,护发建议
uckkk/dsh-future-quantum-computing,https://github.com/uckkk/dsh-future-quantum-computing,0,0,2026-08-21T12:19:16Z,2026-08-21T12:19:24Z,,dsh-future-quantum-computing,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,量子计算
uckkk/dsh-pluto,https://github.com/uckkk/dsh-pluto,0,0,2026-08-21T13:16:35Z,2026-08-21T13:16:42Z,,dsh-pluto,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,冥王星
uckkk/dsh-future-space-mining,https://github.com/uckkk/dsh-future-space-mining,0,0,2026-08-21T12:51:37Z,2026-08-21T12:51:44Z,,dsh-future-space-mining,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,太空采矿
uckkk/dsh-literature-terms,https://github.com/uckkk/dsh-literature-terms,0,0,2026-08-21T13:10:00Z,2026-08-21T13:10:08Z,,dsh-literature-terms,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,文学术语
JarvisChu/dsh-obsidian-note,https://github.com/JarvisChu/dsh-obsidian-note,0,0,2026-08-22T03:16:26Z,2026-08-22T03:17:08Z,,dsh-obsidian-note,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,false,,deepseek-harness|dsh-plugin|notes|obsidian,
gxinxing/dsh-tool-git,https://github.com/gxinxing/dsh-tool-git,0,0,2026-08-21T11:48:06Z,2026-08-21T11:48:11Z,,'@deepseek-ai/dsh-tool-git,0.1.0-rc.1,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,false,,changelog|conventional-commits|deepseek-harness|dsh-plugin|git,
uckkk/dsh-japan,https://github.com/uckkk/dsh-japan,0,0,2026-08-21T12:51:35Z,2026-08-21T12:51:42Z,,dsh-japan,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,日本国家
uckkk/dsh-phosphorus,https://github.com/uckkk/dsh-phosphorus,0,0,2026-08-21T13:02:01Z,2026-08-21T13:02:08Z,,dsh-phosphorus,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,磷元素
uckkk/dsh-portugal,https://github.com/uckkk/dsh-portugal,0,0,2026-08-21T13:29:25Z,2026-08-21T13:29:32Z,,dsh-portugal,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,葡萄牙国家
uckkk/dsh-platinum,https://github.com/uckkk/dsh-platinum,0,0,2026-08-21T13:12:24Z,2026-08-21T13:12:31Z,,dsh-platinum,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,铂元素
uckkk/dsh-israel,https://github.com/uckkk/dsh-israel,0,0,2026-08-21T13:23:50Z,2026-08-21T13:23:57Z,,dsh-israel,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,以色列国家
Jiazliang/dsh-worktree,https://github.com/Jiazliang/dsh-worktree,0,0,2026-08-22T04:30:54Z,2026-08-23T15:43:13Z,,dsh-worktree,0.3.1,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,true,0.1.0,dsh-plugin,Fork-like git worktree for DeepSeek Harness (DSH): create an isolated git worktree from a workspace/session and open a new session in it — optionally forking the conversation so the child inherits all history and works on its own branch.
Bortor/dsh-fingerprint-show,https://github.com/Bortor/dsh-fingerprint-show,0,0,2026-08-21T14:05:45Z,2026-08-21T14:05:51Z,,dsh-fingerprint-show,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,true,web,true,true,false,false,,deepseek|dsh-plugin,dsh-fingerprint-show — DSH plugin: show the DeepSeek fingerprint in the sidebar
slohmaier/dsh-a11y-announcer,https://github.com/slohmaier/dsh-a11y-announcer,0,0,2026-08-21T11:40:07Z,2026-08-25T02:55:54Z,,'@deepseek-ai/dsh-a11y-announcer,0.1.0-rc.8,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,false,,dsh-plugin,Accessibility plugin for DeepSeek Harness web UI: announces tool calls and finished assistant messages via aria-live for screen readers
Vladimir-Kryshchenko/dsh-route-fence-linter,https://github.com/Vladimir-Kryshchenko/dsh-route-fence-linter,0,0,2026-08-21T13:01:58Z,2026-08-22T16:00:01Z,,dsh-route-fence-linter,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,false,,deepseek-harness|dsh-plugin|security,"Static linter for DeepSeek Harness plugin HTTP routes: every webServer route bypasses the /api gateway's trust check and must pin the Host to loopback itself. PASS/WARN/FAIL per route, as a CLI and a dsh tool."
uckkk/dsh-geography-oceans,https://github.com/uckkk/dsh-geography-oceans,0,0,2026-08-21T13:23:12Z,2026-08-21T13:23:19Z,,dsh-geography-oceans,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,五大洋
uckkk/dsh-gabon,https://github.com/uckkk/dsh-gabon,0,0,2026-08-21T13:04:17Z,2026-08-21T13:04:25Z,,dsh-gabon,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,加蓬国
JollY-Life/jolly-dsh-vision,https://github.com/JollY-Life/jolly-dsh-vision,0,0,2026-08-21T15:21:07Z,2026-08-21T16:47:46Z,,jolly-dsh-vision,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,true,0.1.0,dsh-plugin,ModLens 风格的 DeepSeek Harness 视觉桥接插件：deepseek-v4-pro 当大脑、deepseek-v4-flash-vision-exp 当眼睛，提供 vision 工具与 (ds vision) 视觉孪生模型，让纯文本模型也能看图、直接贴图。
mario03690/dsh-kuajing,https://github.com/mario03690/dsh-kuajing,0,0,2026-08-22T03:23:37Z,2026-08-22T03:54:16Z,,dsh-kuajing,0.1.0,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,true,0.1.0,cordis|deepseek-harness|dsh|dsh-plugin|mcp,"Cross-border commerce: HS codes, customs invoices, mainland reachability. HS/HTS code lookup an"
uckkk/dsh-paraguay,https://github.com/uckkk/dsh-paraguay,0,0,2026-08-21T11:21:16Z,2026-08-21T11:21:33Z,,dsh-paraguay,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,巴拉圭国家
lsakira/dsh-peak-reminder,https://github.com/lsakira/dsh-peak-reminder,0,0,2026-08-21T13:18:02Z,2026-08-21T13:31:01Z,,'@local/dsh-peak-reminder,1.0.0,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,false,false,,deepseek-harness|dsh|dsh-plugin|dsh-plugins,峰谷提示器：DeepSeek Harness 高峰时段提醒插件（模式指示灯 / 高峰前提醒 / 余额卡片）
uckkk/dsh-heat-control,https://github.com/uckkk/dsh-heat-control,0,0,2026-08-21T13:21:38Z,2026-08-21T13:21:45Z,,dsh-heat-control,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,火候控制
uckkk/dsh-plutonium,https://github.com/uckkk/dsh-plutonium,0,0,2026-08-21T13:18:44Z,2026-08-21T13:18:51Z,,dsh-plutonium,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,钚元素
KamChiHei/dsh-deepseek-usage-monitor,https://github.com/KamChiHei/dsh-deepseek-usage-monitor,0,0,2026-08-21T17:17:24Z,2026-08-22T07:29:23Z,,dsh-deepseek-usage-monitor,0.1.1,topic:dsh-plugin,false,false,true,true,true,false,false,web,true,true,true,true,0.1.1,dashboard|deepseek|deepseek-api|deepseek-harness|dsh-plugin|llm|monitoring|token-usage|usage-tracking,DeepSeek Harness (dsh) plugin: token usage accounting and account balance with a live status card in DSH Web
chengoak/dsh-font-size,https://github.com/chengoak/dsh-font-size,0,0,2026-08-21T23:27:23Z,2026-08-25T00:50:52Z,,'@chengoak/dsh-font-size,0.1.1,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,false,,dsh-plugin,DSH Web GUI plugin: 'Conversation font size' slider (12-22 px) in Settings → General.
jedzqer/dsh-retry-plugin,https://github.com/jedzqer/dsh-retry-plugin,0,0,2026-08-21T15:16:52Z,2026-08-29T03:34:18Z,,dsh-retry-plugin,0.2.0,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,false,false,,dsh-plugin|reretry,一款用于DeepSeek Harness（DSH）的插件，可以在AI API请求错误时自动发送继续的消息以重试。A plugin for DeepSeek Harness (DSH) that automatically sends continuation messages to retry when AI API requests fail.
Sparrived/dsh-plugin-workspace-skill,https://github.com/Sparrived/dsh-plugin-workspace-skill,0,0,2026-08-22T07:58:02Z,2026-08-22T09:39:34Z,,dsh-plugin-workspace-skill,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,false,,agent-skills|cordis|deepseek-harness|dsh|dsh-plugin,DSH Cordis plugin: skill-create authoring guide + workspace-level skill isolation for .dsh/skills
rand0wn/dsh-malware-audit,https://github.com/rand0wn/dsh-malware-audit,0,0,2026-08-21T18:13:52Z,2026-08-21T18:48:26Z,,dsh-malware-audit,0.2.0,topic:dsh-plugin,false,false,true,true,false,false,true,,true,true,false,false,,cordis|deepseek-harness|dsh-plugin|security,"DeepSeek Harness (dsh) plugin: real AST-based scan of installed plugins for malicious-intent patterns, with an optional periodic schedule and auto-quarantine on critical findings. Advisory-by-default, not an antivirus signature database."
uckkk/dsh-livermorium,https://github.com/uckkk/dsh-livermorium,0,0,2026-08-21T13:20:23Z,2026-08-21T13:20:30Z,,dsh-livermorium,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,鉝元素
uckkk/dsh-jordan,https://github.com/uckkk/dsh-jordan,0,0,2026-08-21T12:53:44Z,2026-08-21T12:53:51Z,,dsh-jordan,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,约旦国家
uckkk/dsh-is-square,https://github.com/uckkk/dsh-is-square,0,0,2026-08-21T11:49:12Z,2026-08-21T13:19:47Z,,dsh-is-square,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,平方数判断
uckkk/dsh-haiti,https://github.com/uckkk/dsh-haiti,0,0,2026-08-21T12:59:15Z,2026-08-21T12:59:22Z,,dsh-haiti,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,海地国家
an4nsi/dsh-fork-view,https://github.com/an4nsi/dsh-fork-view,0,0,2026-08-21T15:48:55Z,2026-09-10T10:59:29Z,,dsh-fork-view,0.1.1,topic:dsh-plugin,false,false,true,true,false,true,true,web,true,true,false,false,,dsh-plugin,DSH web plugin: replaces the native workspace browser in the left sidebar with a session tree in the style of pi-web by agegr.
uckkk/dsh-jamaica,https://github.com/uckkk/dsh-jamaica,0,0,2026-08-21T12:49:26Z,2026-08-21T12:49:33Z,,dsh-jamaica,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,牙买加国家
uckkk/dsh-indium,https://github.com/uckkk/dsh-indium,0,0,2026-08-21T11:21:42Z,2026-08-21T11:21:49Z,,dsh-indium,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,铟元素
uckkk/dsh-is-power-of-two,https://github.com/uckkk/dsh-is-power-of-two,0,0,2026-08-21T11:46:29Z,2026-08-21T11:47:03Z,,dsh-is-power-of-two,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,2 的幂判断
uckkk/dsh-kpa2psi,https://github.com/uckkk/dsh-kpa2psi,0,0,2026-08-21T12:57:50Z,2026-08-21T12:57:57Z,,dsh-kpa2psi,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,千帕转 PSI
uckkk/dsh-lebanon,https://github.com/uckkk/dsh-lebanon,0,0,2026-08-21T12:47:02Z,2026-08-21T12:47:10Z,,dsh-lebanon,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,黎巴嫩国家
uckkk/dsh-holmium,https://github.com/uckkk/dsh-holmium,0,0,2026-08-21T11:22:16Z,2026-08-21T12:19:16Z,,dsh-holmium,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,钬元素
gausszhou/dsh-opencode-session-id,https://github.com/gausszhou/dsh-opencode-session-id,10,0,2026-08-22T08:51:28Z,2026-08-23T09:13:48Z,,'@gausszhou/dsh-opencode-session-id,0.1.0,topic:dsh-plugin,true,false,true,true,true,false,true,,true,true,true,true,0.1.0,deepseek-harness|dsh|dsh-plugin,"dsh session IDs for opencode, zero config."
aixlb/dsh-bcc,https://github.com/aixlb/dsh-bcc,0,0,2026-08-21T16:57:45Z,2026-08-22T15:52:10Z,,dsh-bcc,0.1.6,topic:dsh-plugin,false,false,true,true,false,false,true,web,true,true,true,false,,cordis|deepseek-harness|dsh|dsh-plugin,包拆拆 for DeepSeek Harness: video to script/storyboard/style guide. dsh-plugin.
XiaoWind/dsh-weneedfirst,https://github.com/XiaoWind/dsh-weneedfirst,0,0,2026-08-21T16:42:05Z,2026-08-28T12:54:12Z,,dsh-weneedfirst,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,false,,dsh-plugin,DeepSeek Harness plugin: make the chain of thought open with We need instead of Let me
xuqingsakura/dsh-subagent-team,https://github.com/xuqingsakura/dsh-subagent-team,0,0,2026-08-22T12:09:47Z,2026-08-24T12:44:55Z,,dsh-subagent-team,0.4.0,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,true,false,,dsh-plugin,一个官方 bundle 形态的独立插件，可经 GitHub / npm 安装到 DSH（桌面端与 web 端皆可）。 提供模型可见的角色工具（team_read / team_write / team_code_write / team_code_review …）， 以及一套真正的事件驱动团队运行时（建队 / 成员 / 任务依赖 / 邮箱 / 自动调度 / 右下角活动浮层）。
uckkk/dsh-poisson-pmf,https://github.com/uckkk/dsh-poisson-pmf,0,0,2026-08-21T13:20:54Z,2026-08-21T13:21:01Z,,dsh-poisson-pmf,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,泊松分布
uckkk/dsh-hp2kw,https://github.com/uckkk/dsh-hp2kw,0,0,2026-08-21T11:22:17Z,2026-08-21T12:47:04Z,,dsh-hp2kw,0.1.0,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,true,false,,deepseek-harness|dsh-plugin,马力转千瓦
gxinxing/dsh-tool-test-runner,https://github.com/gxinxing/dsh-tool-test-runner,0,0,2026-08-21T11:48:18Z,2026-08-21T11:48:24Z,,'@deepseek-ai/dsh-tool-test-runner,0.1.0-rc.8,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,false,,deepseek-harness|dsh-plugin|jest|mocha|playwright|pytest|testing|vitest,
